"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id","country"
"561707","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",12,"2011-07-29 11:27:00",1.25,"14735","United Kingdom"
"553856","20622","VIP PASSPORT COVER",1,"2011-05-19 13:28:00",2.1,"16813","United Kingdom"
"559120","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-07-06 12:18:00",2.08,"16393","United Kingdom"
"542616","22813","PACK 3 BOXES BIRD PANETTONE",12,"2011-01-30 15:40:00",1.95,"16816","United Kingdom"
"566193","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-09-09 13:37:00",1.25,"14961","United Kingdom"
"540040","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,"2011-01-04 14:20:00",1.95,"12483","Sweden"
"576345","23497","CLASSIC CHROME BICYCLE BELL",12,"2011-11-14 15:37:00",1.45,"12374","Austria"
"570594","23130","MISELTOE HEART WREATH",4,"2011-10-11 11:43:00",4.15,"13517","United Kingdom"
"568665","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-09-28 12:52:00",1.25,"13018","United Kingdom"
"578362","23126","DOLLCRAFT GIRL AMELIE",16,"2011-11-24 10:39:00",4.95,"12913","United Kingdom"
"569866","23209","LUNCH BAG DOILEY PATTERN",30,"2011-10-06 14:50:00",1.65,"12757","Portugal"
"563404","85185B","PINK HORSE SOCK PUPPET",24,"2011-08-16 11:04:00",2.55,"16303","United Kingdom"
"576604","23075","DOUBLE CERAMIC PARLOUR HOOK",18,"2011-11-15 15:23:00",4.15,"13435","United Kingdom"
"560635","23035","DOORKNOB CERAMIC IVORY",6,"2011-07-20 10:51:00",1.45,"12521","Germany"
"571556","23545","WRAP RED DOILEY",25,"2011-10-18 09:24:00",0.42,"12662","Germany"
"576599","23366","SET 12 COLOUR PENCILS DOILEY",24,"2011-11-15 15:06:00",0.65,"14544","United Kingdom"
"573898","22632","HAND WARMER RED POLKA DOT",1,"2011-11-01 14:35:00",2.1,"14562","United Kingdom"
"566864","21175","GIN + TONIC DIET METAL SIGN",1,"2011-09-15 12:51:00",2.55,"17786","United Kingdom"
"562031","23252","ENAMEL JUG PANTRY",1,"2011-08-01 17:37:00",3.75,"16984","United Kingdom"
"574011","22595","CHRISTMAS GINGHAM HEART",12,"2011-11-02 11:52:00",0.85,"16884","United Kingdom"
"575701","23489","GARLAND, VINTAGE BELLS",12,"2011-11-10 16:59:00",2.89,"13396","United Kingdom"
"557792","23283","DOORMAT VINTAGE LEAF",1,"2011-06-22 16:44:00",7.95,"16987","United Kingdom"
"564716","20725","LUNCH BAG RED RETROSPOT",6,"2011-08-28 11:02:00",1.65,"14810","United Kingdom"
"576651","23523","TREASURE AHOY WALL ART",6,"2011-11-16 10:37:00",3.75,"14626","United Kingdom"
"540149","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",10,"2011-01-05 11:00:00",1.95,"12921","United Kingdom"
"571221","22197","POPCORN HOLDER",2,"2011-10-14 13:35:00",0.85,"16416","United Kingdom"
"562711","85123A","CREAM HANGING HEART T-LIGHT HOLDER",5,"2011-08-08 14:53:00",2.95,"16788","United Kingdom"
"567579","23131","MISELTOE HEART WREATH CREAM",4,"2011-09-21 10:48:00",4.15,"18228","United Kingdom"
"575583","85123A","CREAM HANGING HEART T-LIGHT HOLDER",2,"2011-11-10 11:55:00",2.95,"14456","United Kingdom"
"562807","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-08-09 14:57:00",2.08,"16053","United Kingdom"
"565204","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"2011-09-01 16:45:00",0.55,"15829","United Kingdom"
"537219","22949","36 DOILIES DOLLY GIRL",1,"2010-12-05 15:47:00",1.45,"14081","United Kingdom"
"553707","22972","CHILDREN'S SPACEBOY MUG",12,"2011-05-18 15:26:00",1.65,"16843","United Kingdom"
"568676","23359","SET OF 12 T-LIGHTS VINTAGE DOILEY",12,"2011-09-28 13:43:00",1.95,"18242","United Kingdom"
"567633","84997B","CHILDRENS CUTLERY RETROSPOT RED",72,"2011-09-21 13:34:00",3.75,"12939","United Kingdom"
"577053","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-11-17 14:17:00",2.95,"13001","United Kingdom"
"570229","23324","RUSTIC STRAWBERRY JAM POT LARGE",2,"2011-10-09 13:30:00",2.08,"15756","United Kingdom"
"573405","23366","SET 12 COLOUR PENCILS DOILEY",2,"2011-10-30 15:55:00",0.65,"13822","United Kingdom"
"553940","23209","LUNCH BAG DOILEY PATTERN",10,"2011-05-20 10:36:00",1.65,"14112","United Kingdom"
"550899","84997B","CHILDRENS CUTLERY RETROSPOT RED",4,"2011-04-21 12:07:00",4.15,"13505","Switzerland"
"563920","23068","ALUMINIUM HEART",4,"2011-08-21 14:00:00",2.49,"16407","United Kingdom"
"578947","22776","CAKESTAND, 3 TIER, LOVEHEART",1,"2011-11-27 13:49:00",9.95,"14547","United Kingdom"
"544645","84997D","CHILDRENS CUTLERY POLKADOT PINK",12,"2011-02-22 11:58:00",4.15,"16843","United Kingdom"
"558069","23306","SET OF 36 DOILIES PANTRY DESIGN",12,"2011-06-24 15:51:00",1.45,"14156","EIRE"
"549578","21175","GIN + TONIC DIET METAL SIGN",12,"2011-04-11 08:49:00",2.55,"17340","United Kingdom"
"545014","22963","JAM JAR WITH BLUE LID",12,"2011-02-25 13:15:00",0.85,"18223","United Kingdom"
"539041","20725","LUNCH BAG RED RETROSPOT",4,"2010-12-15 15:34:00",1.65,"15456","United Kingdom"
"569319","23229","DONKEY TAIL GAME",6,"2011-10-03 12:17:00",3.75,"14290","United Kingdom"
"566266","22985","WRAP BILLBOARD FONTS DESIGN",25,"2011-09-11 13:22:00",0.42,"17299","United Kingdom"
"567957","23169","CLASSIC GLASS COOKIE JAR",6,"2011-09-23 09:00:00",4.15,"16136","United Kingdom"
"561038","23066","SMALL DECO JEWELLERY STAND",1,"2011-07-24 11:58:00",8.25,"17114","United Kingdom"
"553022","22847","BREAD BIN DINER STYLE IVORY",4,"2011-05-12 19:23:00",14.95,"18172","United Kingdom"
"578352","23103","BELL HEART DECORATION",24,"2011-11-24 10:02:00",1.65,"16596","United Kingdom"
"546091","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,"2011-03-09 11:53:00",2.95,"14936","Channel Islands"
"579472","23281","FOLDING BUTTERFLY MIRROR RED",1,"2011-11-29 15:09:00",0.83,"13521","United Kingdom"
"569943","85184C","S/4 VALENTINE DECOUPAGE HEART BOX",1,"2011-10-06 18:08:00",2.95,"14592","United Kingdom"
"560893","21175","GIN + TONIC DIET METAL SIGN",12,"2011-07-21 17:08:00",2.55,"13804","United Kingdom"
"569718","23390","DOLLY GIRL MINI BACKPACK",4,"2011-10-06 09:01:00",4.15,"15837","United Kingdom"
"563730","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",12,"2011-08-18 17:43:00",0.83,"14221","United Kingdom"
"572212","23031","DOORKNOB CRACKED GLAZE PINK",12,"2011-10-21 12:25:00",1.65,"13918","United Kingdom"
"571433","22950","36 DOILIES VINTAGE CHRISTMAS",24,"2011-10-17 13:19:00",1.45,"13015","United Kingdom"
"575728","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",12,"2011-11-10 19:40:00",2.95,"14911","EIRE"
"561094","16156L","WRAP CAROUSEL",25,"2011-07-25 10:04:00",0.42,"12474","Germany"
"542862","22199","FRYING PAN RED POLKADOT",1,"2011-02-01 11:51:00",4.25,"14606","United Kingdom"
"575985","23212","HEART WREATH DECORATION WITH BELL",1,"2011-11-13 14:09:00",1.25,"17841","United Kingdom"
"559465","84997B","CHILDRENS CUTLERY RETROSPOT RED",72,"2011-07-08 13:26:00",3.75,"14680","United Kingdom"
"557570","23283","DOORMAT VINTAGE LEAF",1,"2011-06-21 10:48:00",7.95,"15998","United Kingdom"
"541649","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,"2011-01-20 11:39:00",1.95,"17418","United Kingdom"
"540647","22937","BAKING MOULD CHOCOLATE CUP CAKES",4,"2011-01-10 14:57:00",2.55,"17406","United Kingdom"
"575972","85123A","CREAM HANGING HEART T-LIGHT HOLDER",3,"2011-11-13 13:01:00",2.95,"14499","United Kingdom"
"561473","23209","LUNCH BAG DOILEY PATTERN",10,"2011-07-27 13:17:00",1.65,"15078","United Kingdom"
"557765","22776","CAKESTAND, 3 TIER, LOVEHEART",2,"2011-06-22 14:23:00",9.95,"16247","United Kingdom"
"571665","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"2011-10-18 12:59:00",0.55,"12540","Spain"
"569640","22813","PACK 3 BOXES BIRD PANETTONE",36,"2011-10-05 12:25:00",1.95,"12471","Germany"
"570841","23390","DOLLY GIRL MINI BACKPACK",4,"2011-10-12 14:18:00",4.15,"12553","France"
"563543","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-08-17 12:06:00",2.08,"15039","United Kingdom"
"575949","22595","CHRISTMAS GINGHAM HEART",36,"2011-11-13 11:51:00",0.85,"16711","United Kingdom"
"551291","22197","POPCORN HOLDER",24,"2011-04-27 14:26:00",0.72,"14298","United Kingdom"
"567197","23209","LUNCH BAG DOILEY PATTERN",10,"2011-09-19 10:10:00",1.65,"14934","Channel Islands"
"559107","21899","GARAGE KEY FOB",2,"2011-07-06 11:22:00",0.65,"15334","United Kingdom"
"557611","82600","N0 SINGING METAL SIGN",12,"2011-06-21 12:35:00",2.1,"17695","United Kingdom"
"554795","82600","N0 SINGING METAL SIGN",12,"2011-05-26 12:46:00",2.1,"14210","United Kingdom"
"563924","22632","HAND WARMER RED POLKA DOT",3,"2011-08-21 14:32:00",2.1,"15984","United Kingdom"
"562202","22285","DECORATION HEN ON NEST, HANGING",12,"2011-08-03 12:33:00",1.65,"15290","United Kingdom"
"558539","23283","DOORMAT VINTAGE LEAF",2,"2011-06-30 12:14:00",7.95,"16556","United Kingdom"
"541410","82600","N0 SINGING METAL SIGN",12,"2011-01-17 16:06:00",2.1,"13089","United Kingdom"
"558995","23249","ENAMEL DINNER PLATE PANTRY",24,"2011-07-05 12:03:00",1.65,"17671","United Kingdom"
"558881","20725","LUNCH BAG RED RETROSPOT",10,"2011-07-04 14:36:00",1.65,"12705","Germany"
"568712","23402","HOME SWEEET HOME 3 PEG HANGER",2,"2011-09-28 15:50:00",3.75,"17841","United Kingdom"
"578129","23145","ZINC T-LIGHT HOLDER STAR LARGE",12,"2011-11-23 10:39:00",0.95,"13502","United Kingdom"
"571463","22950","36 DOILIES VINTAGE CHRISTMAS",24,"2011-10-17 14:23:00",1.45,"16463","United Kingdom"
"580441","23035","DOORKNOB CERAMIC IVORY",18,"2011-12-04 12:18:00",1.45,"13808","United Kingdom"
"564197","20725","LUNCH BAG RED RETROSPOT",10,"2011-08-23 17:13:00",1.65,"13425","United Kingdom"
"558532","23283","DOORMAT VINTAGE LEAF",1,"2011-06-30 11:32:00",7.95,"15039","United Kingdom"
"561094","84997B","CHILDRENS CUTLERY RETROSPOT RED",4,"2011-07-25 10:04:00",4.15,"12474","Germany"
"557776","71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2011-06-22 15:07:00",0.85,"14422","United Kingdom"
"574481","23256","CHILDRENS CUTLERY SPACEBOY",2,"2011-11-04 12:45:00",4.15,"18022","United Kingdom"
"538626","85123A","CREAM HANGING HEART T-LIGHT HOLDER",13,"2010-12-13 12:57:00",2.95,"17338","United Kingdom"
"578079","23256","CHILDRENS CUTLERY SPACEBOY",4,"2011-11-22 16:26:00",4.15,"13985","United Kingdom"
"575602","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",1,"2011-11-10 12:27:00",2.08,"17059","United Kingdom"
"552444","21232","STRAWBERRY CERAMIC TRINKET BOX",2,"2011-05-09 13:10:00",1.25,"17634","United Kingdom"
"575942","23232","WRAP VINTAGE LEAF DESIGN",25,"2011-11-13 11:44:00",0.42,"15599","United Kingdom"
"579158","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-11-28 13:53:00",1.25,"17188","United Kingdom"
"577104","85123A","CREAM HANGING HEART T-LIGHT HOLDER",12,"2011-11-17 17:13:00",2.95,"12747","United Kingdom"
"569129","22804","CANDLEHOLDER PINK HANGING HEART",3,"2011-09-30 13:40:00",2.95,"15034","United Kingdom"
"577178","22595","CHRISTMAS GINGHAM HEART",12,"2011-11-18 11:10:00",0.85,"12618","Italy"
"573326","22179","SET 10 LIGHTS NIGHT OWL",4,"2011-10-30 11:08:00",6.75,"15298","United Kingdom"
"556416","22584","PACK OF 6 PANETTONE GIFT BOXES",3,"2011-06-10 12:19:00",2.55,"15527","United Kingdom"
"552358","85185B","PINK HORSE SOCK PUPPET",12,"2011-05-09 12:20:00",2.95,"15673","United Kingdom"
"570459","71053","WHITE METAL LANTERN",4,"2011-10-10 15:42:00",3.75,"15801","United Kingdom"
"575074","23209","LUNCH BAG DOILEY PATTERN",2,"2011-11-08 13:11:00",1.65,"15356","United Kingdom"
"561070","20725","LUNCH BAG RED RETROSPOT",10,"2011-07-24 15:23:00",1.65,"16782","United Kingdom"
"548545","90014C","SILVER AND BLACK ORBIT NECKLACE",1,"2011-03-31 19:12:00",9.95,"13118","United Kingdom"
"571913","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,"2011-10-19 15:29:00",1.95,"18210","United Kingdom"
"565405","23237","SET OF 4 KNICK KNACK TINS LEAF",6,"2011-09-04 10:51:00",4.15,"14211","United Kingdom"
"555242","71459","HANGING JAM JAR T-LIGHT HOLDER",36,"2011-06-01 13:40:00",0.85,"16424","United Kingdom"
"566771","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,"2011-09-15 09:34:00",1.95,"15322","United Kingdom"
"554708","23107","WHITE HEARTS WIRE PLANT POT HOLDER",8,"2011-05-26 10:25:00",2.89,"16449","United Kingdom"
"555158","23283","DOORMAT VINTAGE LEAF",2,"2011-06-01 08:38:00",7.95,"14842","United Kingdom"
"575067","22197","POPCORN HOLDER",24,"2011-11-08 12:45:00",0.85,"12583","France"
"563919","23360","SET 8 CANDLES VINTAGE DOILEY",12,"2011-08-21 13:48:00",1.95,"14735","United Kingdom"
"548500","22595","CHRISTMAS GINGHAM HEART",12,"2011-03-31 13:49:00",0.85,"17071","United Kingdom"
"538015","71477","COLOUR GLASS. STAR T-LIGHT HOLDER",3,"2010-12-09 12:49:00",3.25,"13240","United Kingdom"
"543915","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-02-14 13:21:00",1.25,"13717","United Kingdom"
"551395","23061","VINTAGE EMBOSSED HEART",12,"2011-04-28 12:47:00",1.25,"14271","United Kingdom"
"570244","85123A","CREAM HANGING HEART T-LIGHT HOLDER",18,"2011-10-09 16:05:00",2.95,"14514","United Kingdom"
"578041","85123A","CREAM HANGING HEART T-LIGHT HOLDER",10,"2011-11-22 14:23:00",2.95,"17338","United Kingdom"
"537955","22896","PEG BAG APPLE DESIGN",2,"2010-12-09 11:28:00",2.55,"16782","United Kingdom"
"573841","85123A","CREAM HANGING HEART T-LIGHT HOLDER",2,"2011-11-01 11:39:00",2.95,"14995","United Kingdom"
"540278","22953","BIRTHDAY BANNER TAPE",1,"2011-01-06 12:31:00",1.25,"15719","United Kingdom"
"575607","23056","CRYSTAL CHANDELIER T-LIGHT HOLDER",1,"2011-11-10 12:37:00",12.46,"14096","United Kingdom"
"543919","20725","LUNCH BAG RED RETROSPOT",10,"2011-02-14 14:03:00",1.65,"13157","United Kingdom"
"557956","20725","LUNCH BAG RED RETROSPOT",2,"2011-06-23 19:20:00",1.65,"18283","United Kingdom"
"545914","22849","BREAD BIN DINER STYLE MINT",4,"2011-03-08 11:39:00",14.95,"13340","United Kingdom"
"562517","22896","PEG BAG APPLE DESIGN",1,"2011-08-05 12:27:00",2.55,"15719","United Kingdom"
"541289","22804","CANDLEHOLDER PINK HANGING HEART",1,"2011-01-17 13:23:00",2.95,"14606","United Kingdom"
"571940","22632","HAND WARMER RED POLKA DOT",12,"2011-10-20 09:57:00",2.1,"15301","United Kingdom"
"547937","71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2011-03-28 14:27:00",0.85,"15068","United Kingdom"
"575680","23534","STOP FOR TEA WALL ART",3,"2011-11-10 15:23:00",5.95,"13148","United Kingdom"
"569860","23388","WOODLAND MINI BACKPACK",4,"2011-10-06 14:37:00",4.15,"13812","Germany"
"552624","23075","DOUBLE CERAMIC PARLOUR HOOK",4,"2011-05-10 12:53:00",4.15,"14505","United Kingdom"
"569027","23256","CHILDRENS CUTLERY SPACEBOY",4,"2011-09-30 10:19:00",4.15,"13089","United Kingdom"
"575091","23437","50'S CHRISTMAS GIFT BAG LARGE",12,"2011-11-08 14:05:00",1.25,"17160","United Kingdom"
"562046","23109","LED TEA LIGHTS",24,"2011-08-02 10:34:00",2.89,"12378","Switzerland"
"557065","79051A","SMOKEY GREY COLOUR D.O.F. GLASS",24,"2011-06-16 15:08:00",0.29,"17157","United Kingdom"
"544839","71459","HANGING JAM JAR T-LIGHT HOLDER",24,"2011-02-24 10:50:00",0.85,"14841","United Kingdom"
"559866","23256","CHILDRENS CUTLERY SPACEBOY",4,"2011-07-13 10:43:00",4.15,"15795","United Kingdom"
"543306","20725","LUNCH BAG RED RETROSPOT",2,"2011-02-07 11:56:00",1.65,"16686","United Kingdom"
"563169","85123A","CREAM HANGING HEART T-LIGHT HOLDER",12,"2011-08-12 12:42:00",2.95,"14911","EIRE"
"539468","21175","GIN + TONIC DIET METAL SIGN",12,"2010-12-19 13:31:00",2.1,"15044","United Kingdom"
"577035","23466","TUSCAN VILLA DOVECOTE",8,"2011-11-17 13:21:00",7.5,"15187","United Kingdom"
"570218","22952","60 CAKE CASES VINTAGE CHRISTMAS",48,"2011-10-09 12:20:00",0.55,"16873","United Kingdom"
"568168","23131","MISELTOE HEART WREATH CREAM",3,"2011-09-25 12:46:00",4.15,"15799","United Kingdom"
"565473","22197","POPCORN HOLDER",12,"2011-09-05 10:27:00",0.85,"16717","United Kingdom"
"570118","23126","DOLLCRAFT GIRL AMELIE",4,"2011-10-07 12:44:00",4.95,"13276","United Kingdom"
"539014","21818","GLITTER CHRISTMAS HEART",10,"2010-12-15 13:37:00",0.85,"17692","United Kingdom"
"564305","22632","HAND WARMER RED POLKA DOT",12,"2011-08-24 12:20:00",2.1,"14875","United Kingdom"
"580399","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",3,"2011-12-04 11:45:00",2.95,"13471","United Kingdom"
"558995","23251","ENAMEL MUG PANTRY",24,"2011-07-05 12:03:00",1.25,"17671","United Kingdom"
"557013","23203","JUMBO BAG DOILEY PATTERNS",8,"2011-06-16 12:05:00",2.08,"15044","United Kingdom"
"559984","23169","CLASSIC GLASS COOKIE JAR",1,"2011-07-14 11:45:00",4.15,"16657","United Kingdom"
"572311","22804","CANDLEHOLDER PINK HANGING HEART",3,"2011-10-23 15:45:00",2.95,"14035","United Kingdom"
"578016","22595","CHRISTMAS GINGHAM HEART",3,"2011-11-22 13:02:00",0.85,"14506","United Kingdom"
"560260","23209","LUNCH BAG DOILEY PATTERN",1,"2011-07-17 13:32:00",1.65,"14044","United Kingdom"
"562595","44235","ASS COL CIRCLE MOBILE",24,"2011-08-07 15:52:00",0.42,"17602","United Kingdom"
"573143","20725","LUNCH BAG RED RETROSPOT",20,"2011-10-27 17:56:00",1.65,"13098","United Kingdom"
"566726","22632","HAND WARMER RED POLKA DOT",2,"2011-09-14 13:12:00",2.1,"15021","United Kingdom"
"574352","23526","DOG LICENCE WALL ART",126,"2011-11-04 10:38:00",3.88,"18102","United Kingdom"
"557888","23091","METAL HERB GERDEN CONTAINER",1,"2011-06-23 13:51:00",6.25,"14656","United Kingdom"
"548648","84946","ANTIQUE SILVER T-LIGHT GLASS",24,"2011-04-01 13:20:00",1.25,"12949","United Kingdom"
"564846","85123A","CREAM HANGING HEART T-LIGHT HOLDER",15,"2011-08-30 15:16:00",2.95,"14507","United Kingdom"
"575340","21507","ELEPHANT BIRTHDAY CARD",12,"2011-11-09 14:31:00",0.42,"15485","United Kingdom"
"558339","23031","DOORKNOB CRACKED GLAZE PINK",2,"2011-06-28 13:55:00",1.65,"16928","United Kingdom"
"571909","23396","BUTTERFLY CUSHION COVER",1,"2011-10-19 15:08:00",3.75,"15006","United Kingdom"
"553721","23168","CLASSIC CAFE SUGAR DISPENSER",36,"2011-05-18 16:37:00",1.04,"16570","United Kingdom"
"573141","23342","MINT DINER CLOCK",2,"2011-10-27 17:35:00",8.5,"16680","United Kingdom"
"562213","23128","DOLLCRAFT BOY JEAN-PAUL",1,"2011-08-03 13:39:00",4.95,"13975","United Kingdom"
"573414","22632","HAND WARMER RED POLKA DOT",2,"2011-10-30 16:15:00",2.1,"16877","United Kingdom"
"576859","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",8,"2011-11-16 15:56:00",2.55,"18167","United Kingdom"
"571912","23535","BICYCLE SAFTEY WALL ART",4,"2011-10-19 15:26:00",5.95,"17512","United Kingdom"
"539019","85123A","CREAM HANGING HEART T-LIGHT HOLDER",4,"2010-12-15 14:12:00",2.95,"17551","United Kingdom"
"556341","21899","GARAGE KEY FOB",24,"2011-06-10 11:36:00",0.65,"16614","United Kingdom"
"557312","23252","ENAMEL JUG PANTRY",4,"2011-06-19 15:47:00",3.75,"17001","United Kingdom"
"571671","23396","BUTTERFLY CUSHION COVER",3,"2011-10-18 13:15:00",3.75,"16940","United Kingdom"
"578992","23457","LARGE PARLOUR FRAME",1,"2011-11-27 15:38:00",4.95,"13610","United Kingdom"
"552536","71053","WHITE METAL LANTERN",4,"2011-05-10 10:00:00",3.75,"14209","United Kingdom"
"544932","22939","ADULT APRON APPLE DELIGHT",4,"2011-02-25 08:14:00",4.95,"16133","United Kingdom"
"561867","20725","LUNCH BAG RED RETROSPOT",2,"2011-07-31 10:59:00",1.65,"16931","United Kingdom"
"564803","23109","LED TEA LIGHTS",6,"2011-08-30 11:32:00",2.89,"13870","United Kingdom"
"545294","22999","TRAVEL CARD WALLET RETRO PETALS",24,"2011-03-01 12:07:00",0.42,"17965","United Kingdom"
"561204","85123A","CREAM HANGING HEART T-LIGHT HOLDER",2,"2011-07-25 15:22:00",2.95,"12836","United Kingdom"
"558888","23203","JUMBO BAG DOILEY PATTERNS",2,"2011-07-04 15:29:00",2.08,"14056","United Kingdom"
"546430","22285","DECORATION HEN ON NEST, HANGING",2,"2011-03-13 15:55:00",1.65,"15918","United Kingdom"
"571676","21899","GARAGE KEY FOB",1,"2011-10-18 13:29:00",0.65,"16910","United Kingdom"
"569717","23271","CHRISTMAS TABLE CANDLE SILVER SPIKE",32,"2011-10-06 08:25:00",0.83,"13845","United Kingdom"
"555642","23091","METAL HERB GERDEN CONTAINER",3,"2011-06-06 13:18:00",6.25,"18248","United Kingdom"
"537472","22595","CHRISTMAS GINGHAM HEART",12,"2010-12-07 11:11:00",0.85,"12971","United Kingdom"
"565224","23237","SET OF 4 KNICK KNACK TINS LEAF",2,"2011-09-01 19:11:00",4.15,"14713","United Kingdom"
"544042","22896","PEG BAG APPLE DESIGN",1,"2011-02-15 11:52:00",2.55,"14527","United Kingdom"
"572910","23489","GARLAND, VINTAGE BELLS",10,"2011-10-26 15:58:00",2.89,"15990","United Kingdom"
"566923","23032","DOORKNOB CRACKED GLAZE IVORY",4,"2011-09-15 15:05:00",1.65,"15511","United Kingdom"
"557067","85123A","CREAM HANGING HEART T-LIGHT HOLDER",32,"2011-06-16 15:12:00",2.55,"13098","United Kingdom"
"536423","22837","HOT WATER BOTTLE BABUSHKA",8,"2010-12-01 12:08:00",4.65,"18085","United Kingdom"
"562767","71477","COLOUR GLASS. STAR T-LIGHT HOLDER",24,"2011-08-09 10:47:00",2.75,"13769","United Kingdom"
"575656","23534","STOP FOR TEA WALL ART",3,"2011-11-10 14:29:00",5.95,"13319","United Kingdom"
"574964","23497","CLASSIC CHROME BICYCLE BELL",12,"2011-11-08 10:29:00",1.45,"13329","United Kingdom"
"569643","23525","BUFFALO BILL WALL ART",6,"2011-10-05 12:31:00",3.75,"15730","United Kingdom"
"571274","85123A","CREAM HANGING HEART T-LIGHT HOLDER",12,"2011-10-16 12:25:00",2.95,"16934","United Kingdom"
"556263","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-06-09 18:41:00",2.08,"13969","United Kingdom"
"561806","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-07-29 14:55:00",1.25,"12839","United Kingdom"
